//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	2Hand	Level	DmgMin	DmgMax	AtkSpd	Durab	MagDur	MagPW	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	Elf	MG	DL	Sum	RF	GL
0																															
41	4	0	2	2	1	1	1	"Ancient Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
42	4	0	2	2	1	1	1	"Demonic Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0				
43	4	0	2	2	1	1	1	"Storm Blitz Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
44	4	0	2	2	1	1	1	"Eternal Wing Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
45	4	0	2	2	1	1	1	"Titan Pants"	150	195	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
46	4	0	2	2	1	1	1	"Brave Pants"	150	195	0	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
47	4	0	2	2	1	1	1	"Phantom Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
48	4	0	2	2	1	1	1	"Destroy Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
49	4	0	2	2	1	1	1	"Seraphim Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
50	4	0	2	2	1	1	1	"Divine Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
51	4	0	2	2	1	1	1	"Royal Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
52	4	0	2	2	1	1	1	"Hades Pants"	150	195	0	255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				
53	4	0	2	2	1	1	1	"Succubus Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
54	4	0	2	2	1	1	1	"Lazy Wind Pants"	150	195	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
55	4	0	2	2	1	1	1	"Dark Devil Pants"	150	195	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
56	4	0	2	2	1	1	1	"Sticky Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
57	4	0	2	2	1	1	1	"Hell Night Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
58	4	0	2	2	1	1	1	"Ambition Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
59	4	0	2	2	1	1	1	"Sacred Fire Pants"	150	195	0	255	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0				
60	4	0	2	2	1	1	1	"Storm Jahad Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
61	4	0	2	2	1	1	1	"Piercing Groove Pants"	150	195	0	255	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0				
62	4	0	2	2	1	1	0	"Scale Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
63	4	0	2	2	1	1	0	"Silk Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
64	4	0	2	2	1	1	0	"Sphinx Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
65	4	0	2	2	1	1	0	"Violent Wind Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
66	4	0	2	2	1	1	0	"Dark Soul Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
67	4	0	2	2	1	1	0	"Dragon Pants"	150	195	0	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
68	4	0	2	2	1	1	0	"Guardian Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
69	4	0	2	2	1	1	0	"Legendary Pants"	150	195	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
70	4	0	2	2	1	1	0	"Red Wing Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
71	4	0	2	2	1	1	0	"Atlans Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
72	4	0	2	2	1	1	0	"Storm Jahad Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0				
73	4	0	2	2	1	1	1	"Phoenix Soul Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				
74	4	0	2	2	1	1	1	"Stormwing Pants"	150	195	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
75	4	0	2	2	1	1	1	"Light Lord Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
76	4	0	2	2	1	1	1	"Magic Knight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
91	4	0	2	2	1	1	1	"Robust Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
92	4	0	2	2	1	1	1	"Gru Hill Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
93	4	0	2	2	1	1	1	"Princie Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
94	4	0	2	2	1	1	1	"Hirat Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
95	4	0	2	2	1	1	1	"Sate Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
96	4	0	2	2	1	1	0	"Robust Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
97	4	0	2	2	1	1	0	"Princie Pants"	150	195	0	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
98	4	0	2	2	1	1	0	"Bloodangel Knight Pants"	150	195	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
99	4	0	2	2	1	1	0	"Bloodangel Wizard Pants"	150	195	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
100	4	0	2	2	1	1	0	"Bloodangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
101	4	0	2	2	1	1	0	"Bloodangel Summoner Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
102	4	0	2	2	1	1	0	"Bloodangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
103	4	0	2	2	1	1	0	"Bloodangel Lord Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
104	4	0	2	2	1	1	0	"Bloodangel Fighter Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
105	4	0	2	2	1	1	0	"Bloodangel Lancer Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
106	4	0	2	2	1	1	0	"Soul Knight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
107	4	0	2	2	1	1	0	"Soul Wizard Pants"	150	195	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
108	4	0	2	2	1	1	0	"Soul Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
109	4	0	2	2	1	1	0	"Soul Summoner Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
110	4	0	2	2	1	1	0	"Soul Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
111	4	0	2	2	1	1	0	"Soul Lord Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
112	4	0	2	2	1	1	0	"Soul Fighter Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
113	4	0	2	2	1	1	0	"Soul Lancer Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
114	4	0	2	2	1	1	0	"Soul Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
115	4	0	2	2	1	1	0	"Soul Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
130	4	0	2	2	1	1	0	"Dragon Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
131	4	0	2	2	1	1	0	"Legendary Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
132	4	0	2	2	1	1	0	"Guardian Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
133	4	0	2	2	1	1	0	"Atlans Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
134	4	0	2	2	1	1	0	"Adamantine Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
135	4	0	2	2	1	1	0	"Red Winged Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
136	4	0	2	2	1	1	0	"Storm Zahard Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
137	4	0	2	2	1	1	0	"Princie Pants (Bound)"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
138	4	0	2	2	1	1	0	"Darkangel Knight Pants"	150	195	0	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
139	4	0	2	2	1	1	0	"Darkangel Wizard Pants"	150	195	0	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
140	4	0	2	2	1	1	0	"Darkangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
141	4	0	2	2	1	1	0	"Darkangel Summoner Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
142	4	0	2	2	1	1	0	"Darkangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
143	4	0	2	2	1	1	0	"Darkangel Lord Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
144	4	0	2	2	1	1	0	"Darkangel Fighter Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	3	0				
145	4	0	2	2	1	1	0	"Darkangel Lancer Pants"	150	195	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
146	4	0	2	2	1	1	1	"Tigris Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
147	4	0	2	2	1	1	1	"Crimson Skull Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
148	4	0	2	2	1	1	1	"Grace Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
149	4	0	2	2	1	1	1	"Constant Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
150	4	0	2	2	1	1	0	"Holyangel Knight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
151	4	0	2	2	1	1	0	"Holyangel Wizard Pants"	150	195	0	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
152	4	0	2	2	1	1	0	"Holyangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
153	4	0	2	2	1	1	0	"Holyangel Summoner Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
154	4	0	2	2	1	1	0	"Holyangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
155	4	0	2	2	1	1	0	"Holyangel Lord Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
156	4	0	2	2	1	1	0	"Holyangel Fighter Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0				
157	4	0	2	2	1	1	0	"Holyangel Lancer Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3				
158	4	0	2	2	1	1	0	"Bloodangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
159	4	0	2	2	1	1	0	"Darkangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
160	4	0	2	2	1	1	0	"Holyangel Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
161	4	0	2	2	1	1	0	"Bloodangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
162	4	0	2	2	1	1	0	"Darkangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
163	4	0	2	2	1	1	0	"Holyangel Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				

164	4	0	2	2	1	1	0	"Blue Eye Knight Pants"	150	195	0	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
165	4	0	2	2	1	1	0	"Blue Eye Wizard Pants"	150	195	0	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
166	4	0	2	2	1	1	0	"Blue Eye Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
167	4	0	2	2	1	1	0	"Blue Eye Summoner Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
168	4	0	2	2	1	1	0	"Blue Eye Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
169	4	0	2	2	1	1	0	"Blue Eye Lord Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
170	4	0	2	2	1	1	0	"Blue Eye Fighter Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0				
171	4	0	2	2	1	1	0	"Blue Eye Lancer Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
172	4	0	2	2	1	1	0	"Blue Eye Elf Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
173	4	0	2	2	1	1	0	"Blue Eye Magic Pants"	150	195	0	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				

end																															
//Index	Slot	Skill	X	Y	Serial	Option	Drop	Name	Level	Def	SSpd	Durab	ReqLvl	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	SetA	SM	BK	EL	MG	DL	SU	RF	GL				
10																															
0	5	0	2	2	1	1	1	"Bronze Gloves"	150	178	4	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
1	5	0	2	2	1	1	1	"Dragon Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
2	5	0	2	2	1	1	1	"Pad Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
3	5	0	2	2	1	1	1	"Legendary Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
4	5	0	2	2	1	1	1	"Bone Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
5	5	0	2	2	1	1	1	"Leather Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
6	5	0	2	2	1	1	1	"Scale Gloves"	150	178	10	255	0	0	0	0	0	0	4	0	1	0	1	1	0	0	0				
7	5	0	2	2	1	1	1	"Sphinx Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
8	5	0	2	2	1	1	1	"Brass Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
9	5	0	2	2	1	1	1	"Plate Gloves"	150	178	4	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
10	5	0	2	2	1	1	1	"Vine Gloves"	150	178	4	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
11	5	0	2	2	1	1	1	"Silk Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
12	5	0	2	2	1	1	1	"Wind Gloves"	150	178	10	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
13	5	0	2	2	1	1	1	"Spirit Gloves"	150	178	4	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
14	5	0	2	2	1	1	1	"Guardian Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
15	5	0	2	2	1	1	1	"Storm Crow Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
16	5	0	2	2	1	1	1	"Black Dragon Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0				
17	5	0	2	2	1	1	1	"Dark Phoenix Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
18	5	0	2	2	1	1	1	"Grand Soul Gloves"	150	178	5	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
19	5	0	2	2	1	1	1	"Holy Spirit Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
20	5	0	2	2	1	1	1	"Thunder Hawk Gloves"	150	178	7	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
21	5	0	2	2	1	1	1	"Great Dragon Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0				
22	5	0	2	2	1	1	1	"Dark Soul Gloves"	150	178	6	255	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0				
23	5	0	2	2	1	1	1	"Hurricane Gloves"	150	178	7	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
24	5	0	2	2	1	1	1	"Red Spirit Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0				
25	5	0	2	2	1	1	1	"Light Plate Gloves"	150	178	7	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
26	5	0	2	2	1	1	1	"Adamantine Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
27	5	0	2	2	1	1	1	"Dark Steel Gloves"	150	178	5	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
28	5	0	2	2	1	1	1	"Dark Master Gloves"	150	178	4	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
29	5	0	2	2	1	1	1	"Dragon Knight Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0				
30	5	0	2	2	1	1	1	"Venom Mist Gloves"	150	178	7	255	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0				
31	5	0	2	2	1	1	1	"Sylphid Ray Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0				
32	5	0	2	2	1	1	1	"Volcano Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
33	5	0	2	2	1	1	1	"Sunlight Gloves"	150	178	5	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
34	5	0	2	2	1	1	1	"Ashcrow Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
35	5	0	2	2	1	1	1	"Eclipse Gloves"	150	178	6	255	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0				
36	5	0	2	2	1	1	1	"Iris Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
37	5	0	2	2	1	1	1	"Valiant Gloves"	150	178	7	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
38	5	0	2	2	1	1	1	"Glorious Gloves"	150	178	5	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
39	5	0	2	2	1	1	1	"Violent Wind Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
40	5	0	2	2	1	1	1	"Red Wing Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
41	5	0	2	2	1	1	1	"Ancient Gloves"	150	178	7	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
42	5	0	2	2	1	1	1	"Demonic Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0				
43	5	0	2	2	1	1	1	"Storm Blitz Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
44	5	0	2	2	1	1	1	"Eternal Wing Gloves"	150	178	0	255	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0				
45	5	0	2	2	1	1	1	"Titan Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
46	5	0	2	2	1	1	1	"Brave Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0				
47	5	0	2	2	1	1	1	"Phantom Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
48	5	0	2	2	1	1	1	"Destroy Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0				
49	5	0	2	2	1	1	1	"Seraphim Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
50	5	0	2	2	1	1	1	"Divine Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0				
51	5	0	2	2	1	1	1	"Royal Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0				
52	5	0	2	2	1	1	1	"Hades Gloves"	150	178	7	255	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0				
53	5	0	2	2	1	1	1	"Succubus Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0				
54	5	0	2	2	1	1	1	"Lazy Wind Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
55	5	0	2	2	1	1	1	"Dark Devil Gloves"	150	178	7	255	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0				
56	5	0	2	2	1	1	1	"Sticky Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
57	5	0	2	2	1	1	1	"Hell Night Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
58	5	0	2	2	1	1	1	"Ambition Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0				
62	5	0	2	2	1	1	0	"Scale Gloves"	150	178	10	255	0	0	0	0	0	0	4	0	1	0	1	1	0	1	0				
63	5	0	2	2	1	1	0	"Silk Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
64	5	0	2	2	1	1	0	"Sphinx Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
65	5	0	2	2	1	1	0	"Violent Wind Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
66	5	0	2	2	1	1	0	"Dark Soul Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0				
67	5	0	2	2	1	1	0	"Dragon Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0				
68	5	0	2	2	1	1	0	"Guardian Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0				
69	5	0	2	2	1	1	0	"Legendary Gloves"	150	178	0	255	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0				
70	5	0	2	2	1	1	0	"Red Wing Gloves"	150	178	8	255	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0				
71	5	0	2	2	1	1	0	"Atlans Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0				
74	5	0	2	2	1	1	1	"Stormwing Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0				
75	5	0	2	2	1	1	1	"Light Lord Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0				
76	5	0	2	2	1	1	1	"Magic Knight Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0				
91	5	0	2	2	1	1	1	"Robust Gloves"	150	178	5	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
92	5	0	2	2	1	1	1	"Gru Hill Gloves"	150	178	5	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
93	5	0	2	2	1	1	1	"Princie Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
94	5	0	2	2	1	1	1	"Hirat Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
95	5	0	2	2	1	1	1	"Sate Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
96	5	0	2	2	1	1	0	"Robust Gloves"	150	178	5	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
97	5	0	2	2	1	1	0	"Princie Gloves"	150	178	6	255	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1				
98	5	0	2	2	1	1	0	"Bloodangel Knight Gloves"	150	178	6	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
99	5	0	2	2	1	1	0	"Bloodangel Wizard Gloves"	150	178	6	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
100	5	0	2	2	1	1	0	"Bloodangel Elf Gloves"	150	178	6	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
101	5	0	2	2	1	1	0	"Bloodangel Summoner Gloves"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0				
102	5	0	2	2	1	1	0	"Bloodangel Magic Gloves"	150	178	7	255	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0				
103	5	0	2	2	1	1	0	"Bloodangel Lord Gloves"	150	178	5	255	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0				
105	5	0	2	2	1	1	0	"Bloodangel Lancer Gloves"	150	178	8	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3				
106	5	0	2	2	1	1	0	"Soul Knight Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0				
107	5	0	2	2	1	1	0	"Soul Wizard Gloves"	150	178	6	255	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0				
108	5	0	2	2	1	1	0	"Soul Elf Gloves"	150	178	6	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
109	5	0	2	2	1	1	0	"Soul Summoner Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0				
110	5	0	2	2	1	1	0	"Soul Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
111	5	0	2	2	1	1	0	"Soul Lord Gloves"	150	178	5	255	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0				
113	5	0	2	2	1	1	0	"Soul Lancer Gloves"	150	178	8	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4				
114	5	0	2	2	1	1	0	"Soul Elf Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0				
115	5	0	2	2	1	1	0	"Soul Magic Gloves"	150	178	7	255	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0				
130	5	0	2	2	1	1	0	"Dragon Gloves (Bound)"	150	178	6	255	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0				
131	5	0	2	2	1	1	0	"Legendary Gloves (Bound)"	150	178	6	255	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0				
132	5	0	2	2	1	1	0	"Guardian Gloves (Bound)"	150	178	6	255	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0				
